,Unnamed: 0,Site_EUI,pos,Tax_Parcel,Years_Repo,Site_Energ,Gross_Sq_F,GHG_Emissi,ZIP,ShapeSTLen,EnergyStar,Pct_Gas,Reported,Pct_Electr,Address,GHG_Intens,Year_Built,Property_T,Water_Inte
1378,1378,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2130,1037.653615, ,0.0,No,0.0, ,0.0, , ,0.0
1379,1379,14.2," -71.0767221210259,42.351079989477",Not Available,2016,709154.4,49896.0,68.6,2116,273.117036,99,0.0,Yes,1.0,126 Newbury St,1.4,1960,Retail Store,10.90869
1380,1380,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2129,1264.090598, ,0.0,No,0.0, ,0.0, , ,0.0
1381,1381,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2129,816.642095, ,0.0,No,0.0, ,0.0, , ,0.0
1382,1382,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2136,1594.420546, ,0.0,No,0.0, ,0.0, , ,0.0
1383,1383,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2215,989.702732, ,0.0,No,0.0, ,0.0, , ,0.0
1384,1384,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2122,1970.0173, ,0.0,No,0.0, ,0.0, , ,0.0
1385,1385,41.1," -71.0865919148825,42.3411782821197",Not Available,2016,2876995.0,70000.0,278.3,2115,528.572755, ,0.0,Yes,1.0,295 Huntington,4.0,889,College/University,26.292857
1386,1386,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2134,561.133886, ,0.0,No,0.0, ,0.0, , ,0.0
1387,1387,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,789.734002, ,0.0,No,0.0, ,0.0, , ,0.0
1388,1388,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2134,612.141434, ,0.0,No,0.0, ,0.0, , ,0.0
1389,1389,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2114,392.692981, ,0.0,No,0.0, ,0.0, , ,0.0
1390,1390,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2114,436.305755, ,0.0,No,0.0, ,0.0, , ,0.0
1391,1391,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2127,1644.877604, ,0.0,No,0.0, ,0.0, , ,0.0
1392,1392,96.1," -71.143061,42.349353",2101829500,2016,19655997.4,204504.0,1356.5,2135,1754.954976, ,0.613141,Yes,0.343239,77 Warren Street,6.6,1938,Medical Office,11.657963
1393,1393,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2131,593.89575, ,0.0,No,0.0, ,0.0, , ,0.0
1394,1394,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2110,960.735011, ,0.0,No,0.0, ,0.0, , ,0.0
1395,1395,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2109,887.305393, ,0.0,No,0.0, ,0.0, , ,0.0
1396,1396,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2114,555.990232, ,0.0,No,0.0, ,0.0, , ,0.0
1397,1397,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2113,641.659544, ,0.0,No,0.0, ,0.0, , ,0.0
1398,1398,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2108,640.582584, ,0.0,No,0.0, ,0.0, , ,0.0
1399,1399,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2110,562.124602, ,0.0,No,0.0, ,0.0, , ,0.0
1400,1400,70.1," -71.0626756875,42.359122",Not Available,"2014, 2016",10494722.4,149634.0,943.7,2108,505.069137, ,0.156432,Yes,0.843568,8 Ashburton Place,6.3,1920,Office,16.254996
1401,1401,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2109,263.123581, ,0.0,No,0.0, ,0.0, , ,0.0
1402,1402,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2111,693.495245, ,0.0,No,0.0, ,0.0, , ,0.0
1403,1403,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2110,616.538173, ,0.0,No,0.0, ,0.0, , ,0.0
1404,1404,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2127,591.466705, ,0.0,No,0.0, ,0.0, , ,0.0
1405,1405,52.8," -71.1109471919,42.3091428",1901237000,2016,5041272.6,95501.0,334.9,2130,841.428939,87,0.694573,Yes,0.305427,76 Elm Street,3.5,1985,Multifamily Housing,23.803939
1406,1406,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2111,439.934128, ,0.0,No,0.0, ,0.0, , ,0.0
1407,1407,220.1," -71.0519909,42.30121425",Not Available,2016,17581736.0,79894.0,1364.7,2134,1261.341116,77,0.438344,Yes,0.561656,60 Everett St.,17.1,2005,Supermarket/Grocery Store,180.195008
1408,1408,44.8," -71.031742,42.37043",Not Available,2016,21839798.0,488000.0,1586.4,2128,897.98178,96,0.552561,Yes,0.447439,207 Porter Street,3.3,2003,Hotel,14.951844
1409,1409,14.2," -71.0767221210259,42.351079989477",Not Available,2016,709154.4,49896.0,68.6,2116,409.197541,99,0.0,Yes,1.0,126 Newbury St,1.4,1960,Retail Store,10.90869
1410,1410,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2119,456.479071, ,0.0,No,0.0, ,0.0, , ,0.0
1411,1411,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2118,674.740881, ,0.0,No,0.0, ,0.0, , ,0.0
1412,1412,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2118,426.605639, ,0.0,No,0.0, ,0.0, , ,0.0
1413,1413,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2122,411.806411, ,0.0,No,0.0, ,0.0, , ,0.0
1414,1414,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2118,506.303779, ,0.0,No,0.0, ,0.0, , ,0.0
1415,1415,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2118,345.018477, ,0.0,No,0.0, ,0.0, , ,0.0
1416,1416,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2127,737.894302, ,0.0,No,0.0, ,0.0, , ,0.0
1417,1417,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2115,492.609133, ,0.0,No,0.0, ,0.0, , ,0.0
1418,1418,54.2," -71.079979,42.350185",503201000,2016,2600149.1,48000.0,251.6,2116,469.808188,34,0.0,Yes,1.0,200 Newbury Street,5.2,1995,Retail Store,14.264583
1419,1419,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2215,535.563225, ,0.0,No,0.0, ,0.0, , ,0.0
1420,1420,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2115,184.331112, ,0.0,No,0.0, ,0.0, , ,0.0
1421,1421,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2109,1242.434117, ,0.0,No,0.0, ,0.0, , ,0.0
1422,1422,8.4," -71.0811192,42.3327667",03-04736-000,"2014, 2015, 2016",569509.7,67863.3,38.7,2108,508.457743, ,0.658144,Yes,0.341856,399 washington St,0.6,1918,Other,2.244217
1423,1423,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2136,1409.488774, ,0.0,No,0.0, ,0.0, , ,0.0
1424,1424,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2111,1400.083253, ,0.0,No,0.0, ,0.0, , ,0.0
1425,1425,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2127,1514.55276, ,0.0,No,0.0, ,0.0, , ,0.0
1426,1426,134.2," -71.0861468045649,42.3412700479101",Not Available,2016,7248210.7,54000.0,444.6,2115,575.217173, ,0.81163,Yes,0.18837,33 Gainsborough Street,8.2,1956,College/University,29.357407
1427,1427,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2136,1077.810178, ,0.0,No,0.0, ,0.0, , ,0.0
1428,1428,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2467,1706.181187, ,0.0,No,0.0, ,0.0, , ,0.0
1429,1429,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2129,738.655478, ,0.0,No,0.0, ,0.0, , ,0.0
1430,1430,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2119,2319.977196, ,0.0,No,0.0, ,0.0, , ,0.0
1431,1431,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2127,379.884075, ,0.0,No,0.0, ,0.0, , ,0.0
1432,1432,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2215,580.213173, ,0.0,No,0.0, ,0.0, , ,0.0
1433,1433,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2125,242.641361, ,0.0,No,0.0, ,0.0, , ,0.0
1434,1434,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,337.612258, ,0.0,No,0.0, ,0.0, , ,0.0
1435,1435,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2130,8785.832864, ,0.0,No,0.0, ,0.0, , ,0.0
1436,1436,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,337.42723, ,0.0,No,0.0, ,0.0, , ,0.0
1437,1437,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,1105.405182, ,0.0,No,0.0, ,0.0, , ,0.0
1438,1438,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,355.859549, ,0.0,No,0.0, ,0.0, , ,0.0
1439,1439,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,312.493341, ,0.0,No,0.0, ,0.0, , ,0.0
1440,1440,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2130,934.409427, ,0.0,No,0.0, ,0.0, , ,0.0
1441,1441,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2128,2359.209226, ,0.0,No,0.0, ,0.0, , ,0.0
1442,1442,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2129,744.873154, ,0.0,No,0.0, ,0.0, , ,0.0
1443,1443,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2114,273.902417, ,0.0,No,0.0, ,0.0, , ,0.0
1444,1444,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2109,3072.279465, ,0.0,No,0.0, ,0.0, , ,0.0
1445,1445,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2128,2766.174964, ,0.0,No,0.0, ,0.0, , ,0.0
1446,1446,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2129,542.515635, ,0.0,No,0.0, ,0.0, , ,0.0
1447,1447,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2129,1057.618145, ,0.0,No,0.0, ,0.0, , ,0.0
1448,1448,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2129,647.963255, ,0.0,No,0.0, ,0.0, , ,0.0
1449,1449,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2129,745.059826, ,0.0,No,0.0, ,0.0, , ,0.0
1450,1450,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2129,749.27956, ,0.0,No,0.0, ,0.0, , ,0.0
1451,1451,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2467,2417.135785, ,0.0,No,0.0, ,0.0, , ,0.0
1452,1452,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2129,666.299176, ,0.0,No,0.0, ,0.0, , ,0.0
1453,1453,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2136,1505.891365, ,0.0,No,0.0, ,0.0, , ,0.0
1454,1454,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2132,50.601761, ,0.0,No,0.0, ,0.0, , ,0.0
1455,1455,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2132,80.934766, ,0.0,No,0.0, ,0.0, , ,0.0
1456,1456,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2109,176.056963, ,0.0,No,0.0, ,0.0, , ,0.0
1457,1457,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,3727.977777, ,0.0,No,0.0, ,0.0, , ,0.0
1458,1458,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2109,167.951424, ,0.0,No,0.0, ,0.0, , ,0.0
1459,1459,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2134,868.574725, ,0.0,No,0.0, ,0.0, , ,0.0
1460,1460,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,973.764491, ,0.0,No,0.0, ,0.0, , ,0.0
1461,1461,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2108,166.331171, ,0.0,No,0.0, ,0.0, , ,0.0
1462,1462,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2109,171.675842, ,0.0,No,0.0, ,0.0, , ,0.0
1463,1463,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2129,164.777547, ,0.0,No,0.0, ,0.0, , ,0.0
1464,1464,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2121,291.794244, ,0.0,No,0.0, ,0.0, , ,0.0
1465,1465,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2467,1443.731031, ,0.0,No,0.0, ,0.0, , ,0.0
1466,1466,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2122,1682.758011, ,0.0,No,0.0, ,0.0, , ,0.0
1467,1467,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2130,7766.449017, ,0.0,No,0.0, ,0.0, , ,0.0
1468,1468,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2127,529.21049, ,0.0,No,0.0, ,0.0, , ,0.0
1469,1469,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2130,2662.487388, ,0.0,No,0.0, ,0.0, , ,0.0
1470,1470,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2132,157.5348, ,0.0,No,0.0, ,0.0, , ,0.0
1471,1471,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2124,2376.288779, ,0.0,No,0.0, ,0.0, , ,0.0
1472,1472,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,1018.79187, ,0.0,No,0.0, ,0.0, , ,0.0
1473,1473,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,776.152233, ,0.0,No,0.0, ,0.0, , ,0.0
1474,1474,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2130,1379.883859, ,0.0,No,0.0, ,0.0, , ,0.0
1475,1475,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2122,1004.855961, ,0.0,No,0.0, ,0.0, , ,0.0
1476,1476,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2121,658.564657, ,0.0,No,0.0, ,0.0, , ,0.0
1477,1477,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2118,1288.008043, ,0.0,No,0.0, ,0.0, , ,0.0
1478,1478,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2113,163.30062, ,0.0,No,0.0, ,0.0, , ,0.0
1479,1479,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,1038.025216, ,0.0,No,0.0, ,0.0, , ,0.0
1480,1480,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,1059.807022, ,0.0,No,0.0, ,0.0, , ,0.0
1481,1481,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2134,530.567113, ,0.0,No,0.0, ,0.0, , ,0.0
1482,1482,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,648.533127, ,0.0,No,0.0, ,0.0, , ,0.0
1483,1483,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2134,1563.743594, ,0.0,No,0.0, ,0.0, , ,0.0
1484,1484,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2134,1118.688013, ,0.0,No,0.0, ,0.0, , ,0.0
1485,1485,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2134,887.902414, ,0.0,No,0.0, ,0.0, , ,0.0
1486,1486,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2134,1275.790848, ,0.0,No,0.0, ,0.0, , ,0.0
1487,1487,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2134,1309.475319, ,0.0,No,0.0, ,0.0, , ,0.0
1488,1488,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2134,773.423546, ,0.0,No,0.0, ,0.0, , ,0.0
1489,1489,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2134,665.051133, ,0.0,No,0.0, ,0.0, , ,0.0
1490,1490,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,1254.430827, ,0.0,No,0.0, ,0.0, , ,0.0
1491,1491,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2132,1619.622712, ,0.0,No,0.0, ,0.0, , ,0.0
1492,1492,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2115,814.531329, ,0.0,No,0.0, ,0.0, , ,0.0
1493,1493,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2115,837.429688, ,0.0,No,0.0, ,0.0, , ,0.0
1494,1494,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2115,1328.974061, ,0.0,No,0.0, ,0.0, , ,0.0
1495,1495,82.9," -71.0838215892857,42.3422921428571",Not Available,2016,4972970.6,60000.0,329.0,2115,684.128697, ,0.701223,Yes,0.298777,241 St. Botolph Street,5.5,1905,College/University,9.403333
1496,1496,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2115,835.177783, ,0.0,No,0.0, ,0.0, , ,0.0
1497,1497,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,2133.177671, ,0.0,No,0.0, ,0.0, , ,0.0
1498,1498,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,660.689728, ,0.0,No,0.0, ,0.0, , ,0.0
1499,1499,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2134,749.367079, ,0.0,No,0.0, ,0.0, , ,0.0
1500,1500,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,1048.732367, ,0.0,No,0.0, ,0.0, , ,0.0
1501,1501,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,286.37426, ,0.0,No,0.0, ,0.0, , ,0.0
1502,1502,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2134,1507.701573, ,0.0,No,0.0, ,0.0, , ,0.0
1503,1503,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,679.985418, ,0.0,No,0.0, ,0.0, , ,0.0
1504,1504,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2134,1552.51256, ,0.0,No,0.0, ,0.0, , ,0.0
1505,1505,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2134,439.735937, ,0.0,No,0.0, ,0.0, , ,0.0
1506,1506,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2134,429.731657, ,0.0,No,0.0, ,0.0, , ,0.0
1507,1507,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2127,789.544756, ,0.0,No,0.0, ,0.0, , ,0.0
1508,1508,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2128,585.254772, ,0.0,No,0.0, ,0.0, , ,0.0
1509,1509,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2136,889.65651, ,0.0,No,0.0, ,0.0, , ,0.0
1510,1510,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2119,5936.440039, ,0.0,No,0.0, ,0.0, , ,0.0
1511,1511,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2132,1618.573381, ,0.0,No,0.0, ,0.0, , ,0.0
1512,1512,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2114,408.690935, ,0.0,No,0.0, ,0.0, , ,0.0
1513,1513,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2115,370.310206, ,0.0,No,0.0, ,0.0, , ,0.0
1514,1514,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2127,687.065215, ,0.0,No,0.0, ,0.0, , ,0.0
1515,1515,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2134,756.822892, ,0.0,No,0.0, ,0.0, , ,0.0
1516,1516,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2120,841.618795, ,0.0,No,0.0, ,0.0, , ,0.0
1517,1517,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2127,961.661435, ,0.0,No,0.0, ,0.0, , ,0.0
1518,1518,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2134,579.248412, ,0.0,No,0.0, ,0.0, , ,0.0
1519,1519,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2134,433.711951, ,0.0,No,0.0, ,0.0, , ,0.0
1520,1520,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2134,439.942237, ,0.0,No,0.0, ,0.0, , ,0.0
1521,1521,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2119,930.934256, ,0.0,No,0.0, ,0.0, , ,0.0
1522,1522,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2122,1297.269748, ,0.0,No,0.0, ,0.0, , ,0.0
1523,1523,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2127,566.687412, ,0.0,No,0.0, ,0.0, , ,0.0
1524,1524,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,1962.286899, ,0.0,No,0.0, ,0.0, , ,0.0
1525,1525,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2127,116.008565, ,0.0,No,0.0, ,0.0, , ,0.0
1526,1526,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2128,530.378557, ,0.0,No,0.0, ,0.0, , ,0.0
1527,1527,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2119,501.225524, ,0.0,No,0.0, ,0.0, , ,0.0
1528,1528,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2109,489.646715, ,0.0,No,0.0, ,0.0, , ,0.0
1529,1529,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2116,855.549206, ,0.0,No,0.0, ,0.0, , ,0.0
1530,1530,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2108,826.090997, ,0.0,No,0.0, ,0.0, , ,0.0
1531,1531,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2109,577.995681, ,0.0,No,0.0, ,0.0, , ,0.0
1532,1532,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2109,612.749286, ,0.0,No,0.0, ,0.0, , ,0.0
1533,1533,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2111,414.452448, ,0.0,No,0.0, ,0.0, , ,0.0
1534,1534,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2119,724.945501, ,0.0,No,0.0, ,0.0, , ,0.0
1535,1535,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2111,524.387475, ,0.0,No,0.0, ,0.0, , ,0.0
1536,1536,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2116,584.486737, ,0.0,No,0.0, ,0.0, , ,0.0
1537,1537,18.1," -71.0595677,42.3604823",Not Available,2016,1535396.3,85000.0,97.1,2116,917.987379, ,0.768466,Yes,0.231534,48 Boylston St.,1.1,1875,Other,0.157647
1538,1538,0.0," -71.0928546639698,42.3469446926791", , ,0.0,0.0,0.0,2127,1226.416919, ,0.0,No,0.0, ,0.0, , ,0.0
1539,1539,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,1798.637732, ,0.0,No,0.0, ,0.0, , ,0.0
1540,1540,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2126,300.561951, ,0.0,No,0.0, ,0.0, , ,0.0
1541,1541,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2127,144.011354, ,0.0,No,0.0, ,0.0, , ,0.0
1542,1542,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2126,1043.212305, ,0.0,No,0.0, ,0.0, , ,0.0
1543,1543,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2127,589.569179, ,0.0,No,0.0, ,0.0, , ,0.0
1544,1544,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2126,785.420796, ,0.0,No,0.0, ,0.0, , ,0.0
1545,1545,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2125,463.49757, ,0.0,No,0.0, ,0.0, , ,0.0
1546,1546,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2125,870.667809, ,0.0,No,0.0, ,0.0, , ,0.0
1547,1547,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2132,3325.425424, ,0.0,No,0.0, ,0.0, , ,0.0
1548,1548,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2128,1073.267356, ,0.0,No,0.0, ,0.0, , ,0.0
1549,1549,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2128,400.085088, ,0.0,No,0.0, ,0.0, , ,0.0
1550,1550,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2131,1984.220193, ,0.0,No,0.0, ,0.0, , ,0.0
1551,1551,106.0," -71.0595677,42.3604823",401146000,2016,12726001.7,120000.0,1031.3,2116,730.890181,88,0.0,Yes,0.302988,140-144 Berkeley Street,8.6,1890,Office,17.833333
1552,1552,0.0," -71.0719532333333,42.3491706166667", , ,0.0,0.0,0.0,2135,1590.983966, ,0.0,No,0.0, ,0.0, , ,0.0
1553,1553,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,2038.810535, ,0.0,No,0.0, ,0.0, , ,0.0
1554,1554,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2128,1179.320258, ,0.0,No,0.0, ,0.0, , ,0.0
1555,1555,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2128,707.80146, ,0.0,No,0.0, ,0.0, , ,0.0
1556,1556,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2115,471.500074, ,0.0,No,0.0, ,0.0, , ,0.0
1557,1557,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2116,757.534208, ,0.0,No,0.0, ,0.0, , ,0.0
1558,1558,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2116,541.45827, ,0.0,No,0.0, ,0.0, , ,0.0
1559,1559,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2128,56.821991, ,0.0,No,0.0, ,0.0, , ,0.0
1560,1560,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2125,896.570182, ,0.0,No,0.0, ,0.0, , ,0.0
1561,1561,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2126,2961.441403, ,0.0,No,0.0, ,0.0, , ,0.0
1562,1562,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2125,712.775678, ,0.0,No,0.0, ,0.0, , ,0.0
1563,1563,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2125,1885.392121, ,0.0,No,0.0, ,0.0, , ,0.0
1564,1564,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2126,1327.679027, ,0.0,No,0.0, ,0.0, , ,0.0
1565,1565,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2134,1272.429262, ,0.0,No,0.0, ,0.0, , ,0.0
1566,1566,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2118,3719.794363, ,0.0,No,0.0, ,0.0, , ,0.0
